,name,time,lon,lat,geo,lc,lc_new,gst-l1_fn,lst_era,gst1,XGB,Satellite,ERA5L-GST,ERA5L-LST,resolution
0,AU-ASM,2010-09-04,133.249,-22.283,au,CSH,Low-veg.,17.137021276595753,15.617249,16.914795,22.35669,20.61428658621654,16.914795,15.617249,daily
1,AU-ASM,2010-09-05,133.249,-22.283,au,CSH,Low-veg.,16.775744680851062,16.008453,16.91687,21.736187,20.40775731923631,16.91687,16.008453,daily
2,AU-ASM,2010-09-06,133.249,-22.283,au,CSH,Low-veg.,16.943191489361702,16.653168,17.267609,21.987843,21.84396445938869,17.267609,16.653168,daily
3,AU-ASM,2010-09-07,133.249,-22.283,au,CSH,Low-veg.,18.90042553191489,20.287384,19.802002,21.104649,23.26571480887279,19.802002,20.287384,daily
4,AU-ASM,2010-09-08,133.249,-22.283,au,CSH,Low-veg.,21.730000000000004,25.850983,24.338501,27.378445,31.01714564732145,24.338501,25.850983,daily
5,AU-ASM,2010-09-09,133.249,-22.283,au,CSH,Low-veg.,24.17531914893617,24.607391,24.549347,25.475365,25.133569771902923,24.549347,24.607391,daily
6,AU-ASM,2010-09-10,133.249,-22.283,au,CSH,Low-veg.,20.724042553191488,20.468506,21.321838,19.6451,16.373391832624186,21.321838,20.468506,daily
7,AU-ASM,2010-09-11,133.249,-22.283,au,CSH,Low-veg.,20.199999999999996,22.65387,22.58487,23.6585,23.00999984741213,22.58487,22.65387,daily
8,AU-ASM,2010-09-12,133.249,-22.283,au,CSH,Low-veg.,20.695957446808507,21.811096,22.263367,23.58463,22.74999923706057,22.263367,21.811096,daily
9,AU-ASM,2010-09-13,133.249,-22.283,au,CSH,Low-veg.,21.727021276595742,24.07132,23.705933,24.210201,22.700001907348653,23.705933,24.07132,daily
10,AU-ASM,2010-09-14,133.249,-22.283,au,CSH,Low-veg.,22.58936170212766,20.446777,21.440826,25.595379,25.5516696294149,21.440826,20.446777,daily
11,AU-ASM,2010-09-15,133.249,-22.283,au,CSH,Low-veg.,19.27702127659574,15.663147,17.555695,24.682667,25.5516696294149,17.555695,15.663147,daily
12,AU-ASM,2010-09-16,133.249,-22.283,au,CSH,Low-veg.,15.756382978723403,10.729797,13.453461,18.626171,16.170836035410588,13.453461,10.729797,daily
13,AU-ASM,2010-09-17,133.249,-22.283,au,CSH,Low-veg.,14.226595744680852,14.897644,15.68515,15.860444,11.825420459111555,15.68515,14.897644,daily
14,AU-ASM,2010-09-18,133.249,-22.283,au,CSH,Low-veg.,14.111914893617021,9.981201,12.21756,12.045777,7.5418088542090755,12.21756,9.981201,daily
15,AU-ASM,2010-09-19,133.249,-22.283,au,CSH,Low-veg.,12.900851063829789,11.693268,13.096466,12.234359,8.19590442710455,13.096466,11.693268,daily
16,AU-ASM,2010-09-20,133.249,-22.283,au,CSH,Low-veg.,14.468936170212762,12.415283,13.591248,18.721718,17.062860107421898,13.591248,12.415283,daily
17,AU-ASM,2010-09-21,133.249,-22.283,au,CSH,Low-veg.,16.028936170212766,14.260162,14.992065,21.650173,21.64040963309154,14.992065,14.260162,daily
18,AU-ASM,2010-09-22,133.249,-22.283,au,CSH,Low-veg.,18.182127659574462,16.921234,17.042145,21.879581,22.082862200055825,17.042145,16.921234,daily
19,AU-ASM,2010-09-23,133.249,-22.283,au,CSH,Low-veg.,19.574468085106382,19.014801,18.806213,21.311909,21.296432931082613,18.806213,19.014801,daily
20,AU-ASM,2010-09-24,133.249,-22.283,au,CSH,Low-veg.,19.580638297872333,19.867218,19.822876,21.393757,17.592143903459846,19.822876,19.867218,daily
21,AU-ASM,2010-09-25,133.249,-22.283,au,CSH,Low-veg.,22.147659574468086,22.25058,21.968994,28.145374,28.6157165527344,21.968994,22.25058,daily
22,AU-ASM,2010-09-26,133.249,-22.283,au,CSH,Low-veg.,22.81085106382978,21.431976,21.737274,27.93446,28.45999843052457,21.737274,21.431976,daily
23,AU-ASM,2010-09-27,133.249,-22.283,au,CSH,Low-veg.,22.93404255319149,22.83014,22.827026,27.524662,27.76875076293948,22.827026,22.83014,daily
24,AU-ASM,2010-09-28,133.249,-22.283,au,CSH,Low-veg.,23.84446808510637,24.443176,24.294647,30.258968,31.938570731026807,24.294647,24.443176,daily
25,AU-ASM,2010-09-29,133.249,-22.283,au,CSH,Low-veg.,23.859148936170207,21.250885,22.046234,28.61251,28.01714041573663,22.046234,21.250885,daily
26,AU-ASM,2010-09-30,133.249,-22.283,au,CSH,Low-veg.,23.86255319148937,21.992218,22.467957,28.713196,28.784286934988863,22.467957,21.992218,daily
27,AU-ASM,2010-10-01,133.249,-22.283,au,CSH,Low-veg.,24.647659574468086,24.230682,24.20279,29.043915,27.234286063058057,24.20279,24.230682,daily
28,AU-ASM,2010-10-02,133.249,-22.283,au,CSH,Low-veg.,25.75382978723404,25.81961,25.603607,28.734177,27.07624969482424,25.603607,25.81961,daily
29,AU-ASM,2010-10-03,133.249,-22.283,au,CSH,Low-veg.,26.923829787234034,28.32129,27.707977,32.591724,33.60937779744469,27.707977,28.32129,daily
30,AU-ASM,2010-10-04,133.249,-22.283,au,CSH,Low-veg.,28.67404255319149,28.087067,28.031555,32.93705,35.77979219224721,28.031555,28.087067,daily
31,AU-ASM,2010-10-05,133.249,-22.283,au,CSH,Low-veg.,24.982340425531916,24.370758,25.033691,28.271637,28.299896706475177,25.033691,24.370758,daily
32,AU-ASM,2010-10-06,133.249,-22.283,au,CSH,Low-veg.,22.23127659574468,18.570496,20.305145,21.243275,19.51495079464385,20.305145,18.570496,daily
33,AU-ASM,2010-10-07,133.249,-22.283,au,CSH,Low-veg.,19.415744680851063,17.203735,18.526459,15.908126,11.191240750418793,18.526459,17.203735,daily
34,AU-ASM,2010-10-08,133.249,-22.283,au,CSH,Low-veg.,20.51893617021276,18.565674,19.449188,21.348461,17.990621595912533,19.449188,18.565674,daily
35,AU-ASM,2010-10-09,133.249,-22.283,au,CSH,Low-veg.,22.160000000000004,19.961395,20.582794,23.984402,21.927144077846005,20.582794,19.961395,daily
36,AU-ASM,2010-10-10,133.249,-22.283,au,CSH,Low-veg.,23.364893617021274,24.080963,23.79779,25.82045,24.69125137329104,23.79779,24.080963,daily
37,AU-ASM,2010-10-11,133.249,-22.283,au,CSH,Low-veg.,26.12510638297872,28.671417,27.62027,31.046185,29.515314674377464,27.62027,28.671417,daily
38,AU-ASM,2010-10-12,133.249,-22.283,au,CSH,Low-veg.,24.899361702127656,24.32486,24.927216,28.791988,29.515314674377464,24.927216,24.32486,daily
39,AU-ASM,2010-10-13,133.249,-22.283,au,CSH,Low-veg.,25.99361702127659,24.93338,25.092133,30.262547,29.515314674377464,25.092133,24.93338,daily
40,AU-ASM,2010-10-14,133.249,-22.283,au,CSH,Low-veg.,23.121914893617017,18.374908,20.319763,20.01603,19.3988283634186,20.319763,18.374908,daily
41,AU-ASM,2010-10-15,133.249,-22.283,au,CSH,Low-veg.,20.81340425531915,13.581604,16.626678,20.291164,16.968569510323682,16.626678,13.581604,daily
42,AU-ASM,2010-10-16,133.249,-22.283,au,CSH,Low-veg.,19.124042553191487,15.151215,16.751953,22.720222,19.067502593994163,16.751953,15.151215,daily
43,AU-ASM,2010-10-17,133.249,-22.283,au,CSH,Low-veg.,20.539787234042556,16.288544,17.4346,23.470703,20.12500152587893,17.4346,16.288544,daily
44,AU-ASM,2010-10-18,133.249,-22.283,au,CSH,Low-veg.,21.575531914893617,17.785706,18.547333,23.879776,21.59499893188479,18.547333,17.785706,daily
45,AU-ASM,2010-10-19,133.249,-22.283,au,CSH,Low-veg.,22.78425531914894,19.280426,19.791565,24.489925,23.132501220703148,19.791565,19.280426,daily
46,AU-ASM,2010-10-20,133.249,-22.283,au,CSH,Low-veg.,24.21872340425532,21.555145,21.68924,30.372753,30.620833333333355,21.68924,21.555145,daily
47,AU-ASM,2010-10-21,133.249,-22.283,au,CSH,Low-veg.,25.9763829787234,25.165192,24.630768,24.083553,20.836167399088563,24.630768,25.165192,daily
48,AU-ASM,2010-10-22,133.249,-22.283,au,CSH,Low-veg.,27.77297872340425,27.961487,27.242432,30.177692,29.02125320434573,27.242432,27.961487,daily
49,AU-ASM,2010-10-23,133.249,-22.283,au,CSH,Low-veg.,28.687659574468086,29.99472,29.23822,27.07241,25.727322060721285,29.23822,29.99472,daily
50,AU-ASM,2010-10-24,133.249,-22.283,au,CSH,Low-veg.,30.240212765957445,28.44928,28.453247,33.196327,33.682891282581174,28.453247,28.44928,daily
51,AU-ASM,2010-10-25,133.249,-22.283,au,CSH,Low-veg.,29.38851063829788,25.416351,26.169373,30.72773,28.40096620226666,26.169373,25.416351,daily
52,AU-ASM,2010-10-26,133.249,-22.283,au,CSH,Low-veg.,27.301063829787225,26.505402,26.764343,24.787888,21.56024368679715,26.764343,26.505402,daily
53,AU-ASM,2010-10-27,133.249,-22.283,au,CSH,Low-veg.,27.67531914893616,26.333954,26.722595,24.658459,20.78170809493496,26.722595,26.333954,daily
54,AU-ASM,2010-10-28,133.249,-22.283,au,CSH,Low-veg.,29.06702127659573,29.51178,29.10669,27.84325,25.74738774263582,29.10669,29.51178,daily
55,AU-ASM,2010-10-29,133.249,-22.283,au,CSH,Low-veg.,25.478085106382977,24.790924,26.010712,25.916687,23.75369570237261,26.010712,24.790924,daily
56,AU-ASM,2010-10-30,133.249,-22.283,au,CSH,Low-veg.,20.675957446808503,16.636292,19.081757,19.118706,13.925922399714263,19.081757,16.636292,daily
57,AU-ASM,2010-10-31,133.249,-22.283,au,CSH,Low-veg.,22.52510638297872,16.88501,18.587006,20.811066,16.14598910112427,18.587006,16.88501,daily
58,AU-ASM,2010-11-01,133.249,-22.283,au,CSH,Low-veg.,22.926595744680853,18.556,19.741486,18.609482,13.807195867099871,19.741486,18.556,daily
59,AU-ASM,2010-11-02,133.249,-22.283,au,CSH,Low-veg.,24.064468085106384,20.53128,21.181946,24.329357,21.852865570948957,21.181946,20.53128,daily
60,AU-ASM,2010-11-03,133.249,-22.283,au,CSH,Low-veg.,25.602553191489356,22.460663,22.910522,27.147415,25.61124954223635,22.910522,22.460663,daily
61,AU-ASM,2010-11-04,133.249,-22.283,au,CSH,Low-veg.,26.772127659574465,24.088226,24.43869,28.930931,26.913751220703148,24.43869,24.088226,daily
62,AU-ASM,2010-11-05,133.249,-22.283,au,CSH,Low-veg.,27.839787234042554,26.317047,26.417786,30.273449,28.46500167846682,26.417786,26.317047,daily
63,AU-ASM,2010-11-06,133.249,-22.283,au,CSH,Low-veg.,29.037446808510644,28.190887,28.12967,32.481384,29.58125076293948,28.12967,28.190887,daily
64,AU-ASM,2010-11-07,133.249,-22.283,au,CSH,Low-veg.,29.73085106382979,31.018585,30.394775,33.49913,31.72024917602541,30.394775,31.018585,daily
65,AU-ASM,2010-11-08,133.249,-22.283,au,CSH,Low-veg.,30.075106382978724,31.076538,30.80188,31.007504,26.865126419067405,30.80188,31.076538,daily
66,AU-ASM,2010-11-09,133.249,-22.283,au,CSH,Low-veg.,32.02553191489362,29.972992,30.204803,33.010044,30.004288155691988,30.204803,29.972992,daily
67,AU-ASM,2010-11-10,133.249,-22.283,au,CSH,Low-veg.,32.66595744680851,30.364166,30.649475,33.54793,32.49625167846682,30.649475,30.364166,daily
68,AU-ASM,2010-11-11,133.249,-22.283,au,CSH,Low-veg.,32.8368085106383,31.902374,31.703735,33.529427,31.413752855573403,31.703735,31.902374,daily
69,AU-ASM,2010-11-12,133.249,-22.283,au,CSH,Low-veg.,28.222127659574475,27.365051,28.82486,33.462208,34.60187764848984,28.82486,27.365051,daily
70,AU-ASM,2010-11-13,133.249,-22.283,au,CSH,Low-veg.,26.570851063829785,26.319458,26.84784,26.983574,25.160310500008745,26.84784,26.319458,daily
71,AU-ASM,2010-11-14,133.249,-22.283,au,CSH,Low-veg.,27.74808510638298,26.227692,26.810272,31.298073,32.695157691410635,26.810272,26.227692,daily
72,AU-ASM,2010-11-15,133.249,-22.283,au,CSH,Low-veg.,26.628510638297875,27.707947,27.858276,30.975494,32.695157691410635,27.858276,27.707947,daily
73,AU-ASM,2010-11-16,133.249,-22.283,au,CSH,Low-veg.,27.55553191489362,24.723297,26.023224,31.065182,33.00757945605689,26.023224,24.723297,daily
74,AU-ASM,2010-11-17,133.249,-22.283,au,CSH,Low-veg.,26.82574468085106,22.494476,23.858337,23.888878,22.27459901741575,23.858337,22.494476,daily
75,AU-ASM,2010-11-18,133.249,-22.283,au,CSH,Low-veg.,27.541702127659576,22.670746,23.607819,26.314331,27.12249908447268,23.607819,22.670746,daily
76,AU-ASM,2010-11-19,133.249,-22.283,au,CSH,Low-veg.,28.82999999999999,24.382812,24.795685,28.120941,28.77124938964846,24.795685,24.382812,daily
77,AU-ASM,2010-11-20,133.249,-22.283,au,CSH,Low-veg.,30.266595744680856,27.809357,27.545135,31.040684,30.5214303152902,27.545135,27.809357,daily
78,AU-ASM,2010-11-21,133.249,-22.283,au,CSH,Low-veg.,31.81638297872341,29.620422,29.398956,31.799328,29.46285836356029,29.398956,29.620422,daily
79,AU-ASM,2010-11-22,133.249,-22.283,au,CSH,Low-veg.,33.16,31.066864,30.872864,29.789062,27.747553113042112,30.872864,31.066864,daily
80,AU-ASM,2010-11-23,133.249,-22.283,au,CSH,Low-veg.,34.07468085106383,32.694427,32.490784,33.905865,34.0825019836426,32.490784,32.694427,daily
81,AU-ASM,2010-11-24,133.249,-22.283,au,CSH,Low-veg.,34.740212765957445,33.604767,33.417694,34.84644,35.87624893188479,33.417694,33.604767,daily
82,AU-ASM,2010-11-25,133.249,-22.283,au,CSH,Low-veg.,35.816808510638296,32.32495,32.636932,34.582302,37.76604169209801,32.636932,32.32495,daily
83,AU-ASM,2010-11-26,133.249,-22.283,au,CSH,Low-veg.,34.90595744680852,32.151093,32.45111,31.011715,27.88521029154462,32.45111,32.151093,daily
84,AU-ASM,2010-11-27,133.249,-22.283,au,CSH,Low-veg.,32.759787234042555,27.814178,29.21524,28.931412,26.137144252232165,29.21524,27.814178,daily
85,AU-ASM,2010-11-28,133.249,-22.283,au,CSH,Low-veg.,33.11297872340426,24.967194,26.58899,32.71118,30.536733323700595,26.58899,24.967194,daily
86,AU-ASM,2010-11-29,133.249,-22.283,au,CSH,Low-veg.,31.6340425531915,24.682251,25.998169,31.399906,28.792501068115257,25.998169,24.682251,daily
87,AU-ASM,2010-12-03,133.249,-22.283,au,CSH,Low-veg.,39.25230769230769,32.595398,32.254883,35.592636,39.75749994913739,32.254883,32.595398,daily
88,AU-ASM,2010-12-04,133.249,-22.283,au,CSH,Low-veg.,33.821063829787235,32.508484,32.256958,35.002934,39.75749994913739,32.256958,32.508484,daily
89,AU-ASM,2010-12-05,133.249,-22.283,au,CSH,Low-veg.,33.30042553191489,31.042725,31.513763,33.504776,31.71375363667808,31.513763,31.042725,daily
90,AU-ASM,2010-12-06,133.249,-22.283,au,CSH,Low-veg.,32.52553191489361,32.535034,32.34256,27.156956,25.08458332485625,32.34256,32.535034,daily
91,AU-ASM,2010-12-07,133.249,-22.283,au,CSH,Low-veg.,32.543913043478256,34.49823,34.11499,33.4602,38.911531843962514,34.11499,34.49823,daily
92,AU-ASM,2010-12-08,133.249,-22.283,au,CSH,Low-veg.,33.52851063829788,35.268555,34.993896,35.21696,37.102886012748456,34.993896,35.268555,daily
93,AU-ASM,2010-12-09,133.249,-22.283,au,CSH,Low-veg.,31.85765957446808,30.035767,32.150482,33.204857,37.102886012748456,32.150482,30.035767,daily
94,AU-ASM,2010-12-11,133.249,-22.283,au,CSH,Low-veg.,26.35787234042553,22.624878,23.872955,21.787994,24.5832701279373,23.872955,22.624878,daily
95,AU-ASM,2010-12-12,133.249,-22.283,au,CSH,Low-veg.,28.921063829787244,25.015472,25.584808,22.821987,24.65046646358928,25.584808,25.015472,daily
96,AU-ASM,2010-12-13,133.249,-22.283,au,CSH,Low-veg.,31.388723404255323,26.44986,26.778961,27.608963,31.07875213623049,26.778961,26.44986,daily
97,AU-ASM,2010-12-14,133.249,-22.283,au,CSH,Low-veg.,33.28382978723403,28.24643,28.223602,28.565403,32.688752746582054,28.223602,28.24643,daily
98,AU-ASM,2010-12-15,133.249,-22.283,au,CSH,Low-veg.,34.82978723404255,30.608063,30.31546,32.41674,34.98000106811526,30.31546,30.608063,daily
99,AU-ASM,2010-12-16,133.249,-22.283,au,CSH,Low-veg.,35.95744680851063,30.924408,30.897888,33.05615,38.8200004577637,30.897888,30.924408,daily
100,AU-ASM,2010-12-17,133.249,-22.283,au,CSH,Low-veg.,36.27702127659573,31.327667,31.47409,34.191498,41.87999839782717,31.47409,31.327667,daily
101,AU-ASM,2010-12-18,133.249,-22.283,au,CSH,Low-veg.,33.2631914893617,30.175812,31.2695,33.242836,37.75499858856203,31.2695,30.175812,daily
102,AU-ASM,2010-12-19,133.249,-22.283,au,CSH,Low-veg.,27.741702127659572,22.78183,24.973145,27.551758,37.75499858856203,24.973145,22.78183,daily
103,AU-ASM,2010-12-20,133.249,-22.283,au,CSH,Low-veg.,29.120425531914897,21.400604,23.415741,21.321995,24.31749874750776,23.415741,21.400604,daily
104,AU-ASM,2010-12-21,133.249,-22.283,au,CSH,Low-veg.,29.12063829787234,21.656555,23.158966,24.531414,27.921250915527366,23.158966,21.656555,daily
105,AU-ASM,2010-12-22,133.249,-22.283,au,CSH,Low-veg.,30.5063829787234,23.354126,24.110931,26.370674,30.65125045776369,24.110931,23.354126,daily
106,AU-ASM,2010-12-23,133.249,-22.283,au,CSH,Low-veg.,32.29808510638298,25.623993,25.818634,27.842926,32.95499954223635,25.818634,25.623993,daily
107,AU-ASM,2010-12-24,133.249,-22.283,au,CSH,Low-veg.,33.21702127659575,27.787628,27.726746,28.82108,32.22785829816548,27.726746,27.787628,daily
108,AU-ASM,2010-12-25,133.249,-22.283,au,CSH,Low-veg.,34.55212765957447,29.067444,28.973083,28.996536,30.68683846921339,28.973083,29.067444,daily
109,AU-ASM,2010-12-26,133.249,-22.283,au,CSH,Low-veg.,34.27744680851064,31.342163,31.018982,28.628555,30.28671053283071,31.018982,31.342163,daily
110,AU-ASM,2010-12-27,133.249,-22.283,au,CSH,Low-veg.,35.4395744680851,28.280243,29.275787,31.479546,33.76238896283744,29.275787,28.280243,daily
111,AU-ASM,2010-12-28,133.249,-22.283,au,CSH,Low-veg.,34.810212765957445,30.950958,31.031525,33.97057,36.7403969397698,31.031525,30.950958,daily
112,AU-ASM,2010-12-29,133.249,-22.283,au,CSH,Low-veg.,36.12531914893617,33.474396,33.06906,34.136467,36.00408036451648,33.06906,33.474396,daily
113,AU-ASM,2010-12-30,133.249,-22.283,au,CSH,Low-veg.,37.43680851063831,33.0856,33.15674,33.643196,33.31428571428574,33.15674,33.0856,daily
114,AU-ASM,2010-12-31,133.249,-22.283,au,CSH,Low-veg.,34.661914893617016,31.76715,32.47409,33.781246,33.31428571428574,32.47409,31.76715,daily
115,AU-ASM,2011-01-01,133.249,-22.283,au,CSH,Low-veg.,31.99148936170213,28.684845,29.546417,30.117207,27.46142694382443,29.546417,28.684845,daily
116,AU-ASM,2011-01-02,133.249,-22.283,au,CSH,Low-veg.,34.91042553191489,29.405914,29.79126,28.90725,32.90143083844868,29.79126,29.405914,daily
117,AU-ASM,2011-01-03,133.249,-22.283,au,CSH,Low-veg.,36.59595744680851,31.941223,31.676453,30.318058,32.05857020786833,31.676453,31.941223,daily
118,AU-ASM,2011-01-04,133.249,-22.283,au,CSH,Low-veg.,37.066595744680846,33.46704,33.216858,33.32178,37.754643467494446,33.216858,33.46704,daily
119,AU-ASM,2011-01-05,133.249,-22.283,au,CSH,Low-veg.,37.96106382978723,32.28546,32.329346,34.714294,37.16488400413879,32.329346,32.28546,daily
120,AU-ASM,2011-01-06,133.249,-22.283,au,CSH,Low-veg.,38.51531914893617,35.220825,35.00415,35.289658,36.227443222772536,35.00415,35.220825,daily
121,AU-ASM,2011-01-07,133.249,-22.283,au,CSH,Low-veg.,37.79574468085106,32.16916,33.180145,34.222855,39.47581440759086,33.180145,32.16916,daily
122,AU-ASM,2011-01-08,133.249,-22.283,au,CSH,Low-veg.,33.611063829787234,27.86145,29.58722,32.56117,39.47581440759086,29.58722,27.86145,daily
123,AU-ASM,2011-01-09,133.249,-22.283,au,CSH,Low-veg.,29.39,26.477509,27.769348,27.166313,27.86145695883133,27.769348,26.477509,daily
124,AU-ASM,2011-01-10,133.249,-22.283,au,CSH,Low-veg.,30.777021276595733,27.3544,28.214142,28.588947,30.315365765586755,28.214142,27.3544,daily
125,AU-ASM,2011-01-11,133.249,-22.283,au,CSH,Low-veg.,29.914042553191486,25.986725,27.30011,28.69582,30.315365765586755,27.30011,25.986725,daily
126,AU-ASM,2011-01-12,133.249,-22.283,au,CSH,Low-veg.,24.6495744680851,20.65561,23.00943,23.57782,25.76768044138714,23.00943,20.65561,daily
127,AU-ASM,2011-01-13,133.249,-22.283,au,CSH,Low-veg.,27.947872340425526,24.57254,25.455688,23.318577,25.84000167846682,25.455688,24.57254,daily
128,AU-ASM,2011-01-14,133.249,-22.283,au,CSH,Low-veg.,30.39361702127659,26.638,26.961426,24.601093,27.065002059936543,26.961426,26.638,daily
129,AU-ASM,2011-01-15,133.249,-22.283,au,CSH,Low-veg.,31.051702127659567,25.861115,26.81247,24.825115,27.065002059936543,26.81247,25.861115,daily
130,AU-ASM,2011-01-16,133.249,-22.283,au,CSH,Low-veg.,33.02085106382978,27.410217,27.549011,27.879951,33.92375478744509,27.549011,27.410217,daily
131,AU-ASM,2011-01-17,133.249,-22.283,au,CSH,Low-veg.,35.39851063829786,27.405579,27.891785,28.651825,35.6939575036367,27.891785,27.405579,daily
132,AU-ASM,2011-01-18,133.249,-22.283,au,CSH,Low-veg.,35.573191489361704,28.49411,28.742554,28.2547,30.43771100498384,28.742554,28.49411,daily
133,AU-ASM,2011-01-19,133.249,-22.283,au,CSH,Low-veg.,36.24787234042554,30.629364,30.442108,30.229733,34.13461768702857,30.442108,30.629364,daily
134,AU-ASM,2011-01-20,133.249,-22.283,au,CSH,Low-veg.,35.340212765957446,30.571228,30.688965,30.88118,29.93892426982761,30.688965,30.571228,daily
135,AU-ASM,2011-01-21,133.249,-22.283,au,CSH,Low-veg.,36.05872340425531,30.420013,30.976654,29.385818,33.03125152587893,30.976654,30.420013,daily
136,AU-ASM,2011-01-22,133.249,-22.283,au,CSH,Low-veg.,35.7904255319149,31.648132,31.668304,30.87685,34.51875076293948,31.668304,31.648132,daily
137,AU-ASM,2011-01-23,133.249,-22.283,au,CSH,Low-veg.,37.047659574468085,31.459747,31.835602,32.905254,35.70250091552737,31.835602,31.459747,daily
138,AU-ASM,2011-01-24,133.249,-22.283,au,CSH,Low-veg.,37.15808510638298,32.88556,32.980194,33.059383,34.811430140904044,32.980194,32.88556,daily
139,AU-ASM,2011-01-25,133.249,-22.283,au,CSH,Low-veg.,37.26617021276595,32.652954,33.047516,33.361168,35.79000244140627,33.047516,32.652954,daily
140,AU-ASM,2011-01-26,133.249,-22.283,au,CSH,Low-veg.,37.28297872340426,34.090393,34.159454,33.744827,41.32666931152346,34.159454,34.090393,daily
141,AU-ASM,2011-01-27,133.249,-22.283,au,CSH,Low-veg.,39.05148936170214,36.148895,35.74066,32.40233,37.08524039132256,35.74066,36.148895,daily
142,AU-ASM,2011-01-28,133.249,-22.283,au,CSH,Low-veg.,39.45191489361703,34.678864,35.02249,33.07894,38.19429059709824,35.02249,34.678864,daily
143,AU-ASM,2011-01-29,133.249,-22.283,au,CSH,Low-veg.,39.15404255319149,35.383636,35.53665,33.106148,36.57375106811526,35.53665,35.383636,daily
144,AU-ASM,2011-01-30,133.249,-22.283,au,CSH,Low-veg.,38.45744680851064,33.59265,34.359406,34.178993,37.37714756556922,34.359406,33.59265,daily
145,AU-ASM,2011-01-31,133.249,-22.283,au,CSH,Low-veg.,32.05936170212767,29.561737,31.035828,32.932808,29.648577444893995,31.035828,29.561737,daily
146,AU-ASM,2011-02-01,133.249,-22.283,au,CSH,Low-veg.,29.41085106382979,27.405579,29.013916,31.305027,29.648577444893995,29.013916,27.405579,daily
147,AU-ASM,2011-02-02,133.249,-22.283,au,CSH,Low-veg.,30.180851063829778,29.108185,29.850433,30.81437,29.648577444893995,29.850433,29.108185,daily
148,AU-ASM,2011-02-03,133.249,-22.283,au,CSH,Low-veg.,29.503617021276582,31.127106,31.341858,31.39199,30.739646802629764,31.341858,31.127106,daily
149,AU-ASM,2011-02-04,133.249,-22.283,au,CSH,Low-veg.,29.76659574468085,29.75946,30.333984,29.920864,30.739646802629764,30.333984,29.75946,daily
150,AU-ASM,2011-02-05,133.249,-22.283,au,CSH,Low-veg.,28.144680851063825,25.551758,27.055267,27.72187,30.739646802629764,27.055267,25.551758,daily
151,AU-ASM,2011-02-06,133.249,-22.283,au,CSH,Low-veg.,25.82574468085106,22.155853,24.29071,27.417076,30.739646802629764,24.29071,22.155853,daily
152,AU-ASM,2011-02-07,133.249,-22.283,au,CSH,Low-veg.,26.333191489361695,24.039886,25.19455,27.52361,30.739646802629764,25.19455,24.039886,daily
153,AU-ASM,2011-02-08,133.249,-22.283,au,CSH,Low-veg.,26.588085106382977,25.254059,26.0596,27.8493,30.739646802629764,26.0596,25.254059,daily
154,AU-ASM,2011-02-09,133.249,-22.283,au,CSH,Low-veg.,27.822340425531912,26.772919,27.457184,27.317558,26.71988267444431,27.457184,26.772919,daily
155,AU-ASM,2011-02-10,133.249,-22.283,au,CSH,Low-veg.,28.23489361702127,24.795837,25.973938,25.731995,24.76197702317013,25.973938,24.795837,daily
156,AU-ASM,2011-02-11,133.249,-22.283,au,CSH,Low-veg.,28.161702127659574,25.772736,26.573761,25.82637,26.691998611934626,26.573761,25.772736,daily
157,AU-ASM,2011-02-12,133.249,-22.283,au,CSH,Low-veg.,29.143404255319147,26.591492,27.124634,26.364037,28.0100036621094,27.124634,26.591492,daily
158,AU-ASM,2011-02-13,133.249,-22.283,au,CSH,Low-veg.,28.075319148936167,27.126465,27.571442,25.793076,26.486667887369816,27.571442,27.126465,daily
159,AU-ASM,2011-02-14,133.249,-22.283,au,CSH,Low-veg.,28.83829787234042,27.054352,27.65509,25.761406,27.452500915527366,27.65509,27.054352,daily
160,AU-ASM,2011-02-15,133.249,-22.283,au,CSH,Low-veg.,30.03170212765957,27.882385,28.263092,24.286312,26.277145821707613,28.263092,27.882385,daily
161,AU-ASM,2011-02-16,133.249,-22.283,au,CSH,Low-veg.,31.001276595744677,29.16864,29.393402,29.073654,28.651191784086706,29.393402,29.16864,daily
162,AU-ASM,2011-02-17,133.249,-22.283,au,CSH,Low-veg.,31.433191489361704,29.605927,29.827972,30.349728,32.783730594695584,29.827972,29.605927,daily
163,AU-ASM,2011-02-18,133.249,-22.283,au,CSH,Low-veg.,32.28574468085107,30.18045,30.374786,30.698452,32.23895408186335,30.374786,30.18045,daily
164,AU-ASM,2011-02-19,133.249,-22.283,au,CSH,Low-veg.,32.93340425531915,31.06897,31.270447,32.26061,34.529477651283244,31.270447,31.06897,daily
165,AU-ASM,2011-02-20,133.249,-22.283,au,CSH,Low-veg.,32.5,29.315186,30.293152,31.82761,34.529477651283244,30.293152,29.315186,daily
166,AU-ASM,2011-02-21,133.249,-22.283,au,CSH,Low-veg.,28.787021276595745,27.045044,28.057037,28.992565,30.07649255042776,28.057037,27.045044,daily
167,AU-ASM,2011-02-22,133.249,-22.283,au,CSH,Low-veg.,29.202553191489365,26.165833,27.177673,28.019932,30.763249326971703,27.177673,26.165833,daily
168,AU-ASM,2011-02-23,133.249,-22.283,au,CSH,Low-veg.,29.95510638297872,27.035736,27.597961,26.626991,28.935002899169945,27.597961,27.035736,daily
169,AU-ASM,2011-02-24,133.249,-22.283,au,CSH,Low-veg.,29.68170212765957,28.007996,28.401825,27.754631,27.539003753662133,28.401825,28.007996,daily
